\begin{table}
\begin{tabular}{cccccccccccccccccc}
field & ID & M_med & zbest & PETRO_RADIUS & fagn_mir & lir & s24(mJy) & fagn_tot & lagn & lsf & sfr & lx & lbol & BHAR & sSFR & dist_MS & dist_MS_lin \\
COS & 22067 & 9.67685 & 0.9 & 3.96 & 0.3 & 10.6 & 0.07 & 0.0489 & 42.8720538248 & 44.1609711474 & 0.814183661141 & 43.1626262466 & 44.7032828083 & -1.09567801552 & -8.86266633886 & -10.6633092716 & -10.4956400193 \\
COS & 4685 & 10.7268 & 0.9 & 4.62 & 1.0 & 11.63 & 1.76 & 0.625 & 45.008624983 & 44.7867762334 & 1.43998874719 & 43.8869238692 & 45.6086548366 & -0.190305987228 & -9.28681125281 & -11.0874541855 & -10.9197849333 \\
COS & 8066 & 9.0073 & 0.9 & 6.6 & 1.0 & 10.83 & 0.158 & 0.625 & 44.208624983 & 43.9867762334 & 0.639988747194 & 43.6157238692 & 45.2696548366 & -0.529305987228 & -8.36731125281 & -10.1679541855 & -10.0002849333 \\
COS & 7821 & 9.8957 & 0.9 & 3.96 & 0.1 & 10.93 & 0.174 & 0.0031 & 42.0041066595 & 44.5113965617 & 1.16460907546 & 42.8683921576 & 44.335490197 & -1.46347062682 & -8.73109092454 & -10.5317338572 & -10.364064605 \\
COS & 28882 & 10.3298 & 0.9 & 4.62 & 0.1 & 11.43 & 0.133 & 0.0031 & 42.5041066595 & 45.0113965617 & 1.66460907546 & 43.0378921576 & 44.547365197 & -1.25159562682 & -8.66519092454 & -10.4658338572 & -10.298164605 \\
COS & 2644 & 9.59425 & 0.9 & 3.96 & 0.1 & 10.45 & 0.046 & 0.0031 & 41.5241066595 & 44.0313965617 & 0.684609075465 & 42.7056721576 & 44.132090197 & -1.66687062682 & -8.90964092454 & -10.7102838572 & -10.542614605 \\
COS & 22665 & 10.6237 & 0.9 & 5.28 & 0.3 & 10.93 & 0.179 & 0.0489 & 43.2020538248 & 44.4909711474 & 1.14418366114 & 43.2744962466 & 44.8431203083 & -0.955840515524 & -9.47951633886 & -11.2801592716 & -11.1124900193 \\
COS & 8721 & 9.35287 & 0.9 & 7.92 & 1.0 & 10.96 & 0.328 & 0.625 & 44.338624983 & 44.1167762334 & 0.769988747194 & 43.6597938692 & 45.3247423366 & -0.474218487228 & -8.58288125281 & -10.3835241855 & -10.2158549333 \\
COS & 6973 & 10.109 & 0.901 & 5.28 & 0.3 & 11.25 & 0.136 & 0.0489 & 43.5220538248 & 44.8109711474 & 1.46418366114 & 43.3829762466 & 44.9787203083 & -0.820240515524 & -8.64481633886 & -10.4454592716 & -10.2777900193 \\
COS & 19670 & 10.1584 & 0.909 & 5.28 & 0.3 & 11.55 & 0.453 & 0.0489 & 43.8220538248 & 45.1109711474 & 1.76418366114 & 43.4846762466 & 45.1058453083 & -0.693115515524 & -8.39421633886 & -10.1948592716 & -10.0271900193 \\
COS & 2548 & 9.86154 & 0.91 & 5.28 & 0.3 & 11.04 & 0.198 & 0.0489 & 43.3120538248 & 44.6009711474 & 1.25418366114 & 43.3117862466 & 44.8897328083 & -0.909228015524 & -8.60735633886 & -10.4079992716 & -10.2403300193 \\
COS & 4792 & 10.4835 & 0.91 & 4.62 & 0.2 & 10.62 & 0.158 & 0.0194 & 42.4905466956 & 44.1942368546 & 0.847449368377 & 43.0332953298 & 44.5416191623 & -1.25734166152 & -9.63605063162 & -11.4366935643 & -11.2690243121 \\
COS & 10389 & 10.4035 & 0.91 & 4.62 & 0.3 & 10.92 & 0.25 & 0.0489 & 43.1920538248 & 44.4809711474 & 1.13418366114 & 43.2711062466 & 44.8388828083 & -0.960078015524 & -9.26931633886 & -11.0699592716 & -10.9022900193 \\
COS & 19295 & 10.5249 & 0.91 & 5.28 & 0.1 & 10.88 & 0.223 & 0.0031 & 41.9541066595 & 44.4613965617 & 1.11460907546 & 42.8514421576 & 44.314302697 & -1.48465812682 & -9.41029092454 & -11.2109338572 & -11.043264605 \\
COS & 2080 & 10.2382 & 0.91 & 4.62 & 0.2 & 10.5 & 0.069 & 0.0194 & 42.3705466956 & 44.0742368546 & 0.727449368377 & 42.9926153298 & 44.4907691623 & -1.30819166152 & -9.51075063162 & -11.3113935643 & -11.1437243121 \\
COS & 8241 & 9.88354 & 0.91 & 4.62 & 0.1 & 10.84 & 0.105 & 0.0031 & 41.9141066595 & 44.4213965617 & 1.07460907546 & 42.8378821576 & 44.297352697 & -1.50160812682 & -8.80893092454 & -10.6095738572 & -10.441904605 \\
COS & 1047 & 10.7682 & 0.91 & 5.28 & 0.3 & 10.91 & 0.128 & 0.0489 & 43.1820538248 & 44.4709711474 & 1.12418366114 & 43.2677162466 & 44.8346453083 & -0.964315515524 & -9.64401633886 & -11.4446592716 & -11.2769900193 \\
COS & 21436 & 10.3458 & 0.91 & 3.96 & 0.3 & 11.05 & 0.193 & 0.0489 & 43.3220538248 & 44.6109711474 & 1.26418366114 & 43.3151762466 & 44.8939703083 & -0.904990515524 & -9.08161633886 & -10.8822592716 & -10.7145900193 \\
COS & 3282 & 10.0737 & 0.912 & 5.28 & 0.2 & 10.85 & 0.16 & 0.0194 & 42.7205466956 & 44.4242368546 & 1.07744936838 & 43.1112653298 & 44.6390816623 & -1.15987916152 & -8.99625063162 & -10.7968935643 & -10.6292243121 \\
COS & 1060 & 10.5075 & 0.912 & 5.28 & 0.1 & 11.65 & 0.775 & 0.0031 & 42.7241066595 & 45.2313965617 & 1.88460907546 & 43.1124721576 & 44.640590197 & -1.15837062682 & -8.62289092454 & -10.4235338572 & -10.255864605 \\
COS & 703 & 9.84534 & 0.912 & 4.62 & 0.2 & 10.83 & 0.189 & 0.0194 & 42.7005466956 & 44.4042368546 & 1.05744936838 & 43.1044853298 & 44.6306066623 & -1.16835416152 & -8.78789063162 & -10.5885335643 & -10.4208643121 \\
COS & 8165 & 9.42035 & 0.913 & 4.62 & 0.4 & 10.58 & 0.07 & 0.0916 & 43.1246404394 & 44.1210220912 & 0.774234605014 & 43.2482531089 & 44.8103163862 & -0.988644437611 & -8.64611539499 & -10.4467583277 & -10.2790890754 \\
COS & 13713 & 10.5189 & 0.913 & 4.62 & 0.2 & 11.11 & 0.269 & 0.0194 & 42.9805466956 & 44.6842368546 & 1.33744936838 & 43.1994053298 & 44.7492566623 & -1.04970416152 & -9.18145063162 & -10.9820935643 & -10.8144243121 \\
COS & 25755 & 10.256 & 0.92 & 5.28 & 0.2 & 11.13 & 0.142 & 0.0194 & 43.0005466956 & 44.7042368546 & 1.35744936838 & 43.2061853298 & 44.7577316623 & -1.04122916152 & -8.89855063162 & -10.6991935643 & -10.5315243121 \\
COS & 4606 & 9.86049 & 0.92 & 4.62 & 0.1 & 10.64 & 0.064 & 0.0031 & 41.7141066595 & 44.2213965617 & 0.874609075465 & 42.7700821576 & 44.212602697 & -1.58635812682 & -8.98588092453 & -10.7865238572 & -10.618854605 \\
COS & 13017 & 9.47717 & 0.92 & 9.24 & 0.5 & 10.65 & 0.091 & 0.1475 & 43.401536986 & 44.1634393534 & 0.816651867131 & 43.3421210383 & 44.9276512978 & -0.871309525969 & -8.66051813287 & -10.4611610656 & -10.2934918133 \\
COS & 11892 & 10.2199 & 0.92 & 4.62 & 0.1 & 10.92 & 0.121 & 0.0031 & 41.9941066595 & 44.5013965617 & 1.15460907546 & 42.8650021576 & 44.331252697 & -1.46770812682 & -9.06529092454 & -10.8659338572 & -10.698264605 \\
COS & 561 & 10.6423 & 0.92 & 5.28 & 0.2 & 10.91 & 0.268 & 0.0194 & 42.7805466956 & 44.4842368546 & 1.13744936838 & 43.1316053298 & 44.6645066623 & -1.13445416152 & -9.50485063162 & -11.3054935643 & -11.1378243121 \\
COS & 910 & 10.6189 & 0.92 & 5.28 & 0.3 & 10.94 & 0.341 & 0.0489 & 43.2120538248 & 44.5009711474 & 1.15418366114 & 43.2778862466 & 44.8473578083 & -0.951603015524 & -9.46471633886 & -11.2653592716 & -11.0976900193 \\
COS & 21840 & 10.4266 & 0.92 & 3.96 & 0.5 & 10.62 & 0.109 & 0.1475 & 43.371536986 & 44.1334393534 & 0.786651867131 & 43.3319510383 & 44.9149387978 & -0.884022025969 & -9.63994813287 & -11.4405910656 & -11.2729218133 \\
COS & 1932 & 9.2489 & 0.922 & 3.96 & 0.2 & 10.59 & 0.066 & 0.0194 & 42.4605466956 & 44.1642368546 & 0.817449368377 & 43.0231253298 & 44.5289066623 & -1.27005416152 & -8.43145063162 & -10.2320935643 & -10.0644243121 \\
COS & 5839 & 10.4563 & 0.93 & 5.28 & 0.3 & 10.86 & 0.197 & 0.0489 & 43.1320538248 & 44.4209711474 & 1.07418366114 & 43.2507662466 & 44.8134578083 & -0.985503015524 & -9.38211633886 & -11.1827592716 & -11.0150900193 \\
COS & 6746 & 10.2052 & 0.93 & 5.28 & 0.5 & 11.23 & 0.251 & 0.1475 & 43.981536986 & 44.7434393534 & 1.39665186713 & 43.5387410383 & 45.1734262978 & -0.625534525969 & -8.80854813287 & -10.6091910656 & -10.4415218133 \\
COS & 3367 & 10.2619 & 0.93 & 5.28 & 0.2 & 10.89 & 0.299 & 0.0194 & 42.7605466956 & 44.4642368546 & 1.11744936838 & 43.1248253298 & 44.6560316623 & -1.14292916152 & -9.14445063162 & -10.9450935643 & -10.7774243121 \\
COS & 1752 & 10.4224 & 0.93 & 5.28 & 0.1 & 11.14 & 0.221 & 0.0031 & 42.2141066595 & 44.7213965617 & 1.37460907546 & 42.9395821576 & 44.424477697 & -1.37448312682 & -9.04779092454 & -10.8484338572 & -10.680764605 \\
COS & 13288 & 10.558 & 0.93 & 5.28 & 0.3 & 11.14 & 0.274 & 0.0489 & 43.4120538248 & 44.7009711474 & 1.35418366114 & 43.3456862466 & 44.9321078083 & -0.866853015524 & -9.20381633886 & -11.0044592716 & -10.8367900193 \\
COS & 8854 & 9.68422 & 0.93 & 3.96 & 0.1 & 10.77 & 0.097 & 0.0031 & 41.8441066595 & 44.3513965617 & 1.00460907546 & 42.8141521576 & 44.267690197 & -1.53127062682 & -8.67961092454 & -10.4802538572 & -10.312584605 \\
COS & 22367 & 10.3032 & 0.93 & 4.62 & 0.1 & 11.16 & 0.215 & 0.0031 & 42.2341066595 & 44.7413965617 & 1.39460907546 & 42.9463621576 & 44.432952697 & -1.36600812682 & -8.90859092454 & -10.7092338572 & -10.541564605 \\
COS & 9603 & 10.1103 & 0.93 & 5.28 & 0.3 & 11.0 & 0.139 & 0.0489 & 43.2720538248 & 44.5609711474 & 1.21418366114 & 43.2982262466 & 44.8727828083 & -0.926178015524 & -8.89611633886 & -10.6967592716 & -10.5290900193 \\
COS & 1643 & 9.73055 & 0.93 & 5.94 & 0.5 & 10.65 & 0.094 & 0.1475 & 43.401536986 & 44.1634393534 & 0.816651867131 & 43.3421210383 & 44.9276512978 & -0.871309525969 & -8.91389813287 & -10.7145410656 & -10.5468718133 \\
COS & 10663 & 9.75362 & 0.93 & 5.28 & 0.3 & 10.46 & 0.064 & 0.0489 & 42.7320538248 & 44.0209711474 & 0.674183661141 & 43.1151662466 & 44.6439578083 & -1.15500301552 & -9.07943633886 & -10.8800792716 & -10.7124100193 \\
COS & 3584 & 10.4669 & 0.931 & 4.62 & 0.3 & 11.38 & 0.383 & 0.0489 & 43.6520538248 & 44.9409711474 & 1.59418366114 & 43.4270462466 & 45.0338078083 & -0.765153015524 & -8.87271633886 & -10.6733592716 & -10.5056900193 \\
COS & 6800 & 10.6192 & 0.9321 & 5.28 & 0.2 & 11.05 & 0.149 & 0.0194 & 42.9205466956 & 44.6242368546 & 1.27744936838 & 43.1790653298 & 44.7238316623 & -1.07512916152 & -9.34175063162 & -11.1423935643 & -10.9747243121 \\
COS & 22599 & 10.5054 & 0.9333 & 3.96 & 0.3 & 10.8 & 0.136 & 0.0489 & 43.0720538248 & 44.3609711474 & 1.01418366114 & 43.2304262466 & 44.7880328083 & -1.01092801552 & -9.49121633886 & -11.2918592716 & -11.1241900193 \\
COS & 3150 & 10.3664 & 0.934 & 4.62 & 0.1 & 11.52 & 0.148 & 0.0031 & 42.5941066595 & 45.1013965617 & 1.75460907546 & 43.0684021576 & 44.585502697 & -1.21345812682 & -8.61179092454 & -10.4124338572 & -10.244764605 \\
COS & 26082 & 9.61228 & 0.9377 & 5.94 & 0.1 & 10.47 & 0.047 & 0.0031 & 41.5441066595 & 44.0513965617 & 0.704609075465 & 42.7124521576 & 44.140565197 & -1.65839562682 & -8.90767092454 & -10.7083138572 & -10.540644605 \\
COS & 2965 & 10.0344 & 0.94 & 4.62 & 0.1 & 10.76 & 0.09 & 0.0031 & 41.8341066595 & 44.3413965617 & 0.994609075465 & 42.8107621576 & 44.263452697 & -1.53550812682 & -9.03979092453 & -10.8404338572 & -10.672764605 \\
COS & 1816 & 8.46894 & 0.942 & 10.56 & 0.5 & 10.8 & 0.154 & 0.1475 & 43.551536986 & 44.3134393534 & 0.966651867131 & 43.3929710383 & 44.9912137978 & -0.807747025969 & -7.50228813287 & -9.30293106557 & -9.13526181331 \\
COS & 21736 & 10.5751 & 0.949 & 3.5 & 0.5 & 11.11 & 0.138 & 0.1475 & 43.861536986 & 44.6234393534 & 1.27665186713 & 43.4980610383 & 45.1225762978 & -0.676384525969 & -9.29844813287 & -11.0990910656 & -10.9314218133 \\
COS & 8503 & 9.52567 & 0.949 & 10.56 & 0.1 & 10.61 & 0.059 & 0.0031 & 41.6841066595 & 44.1913965617 & 0.844609075465 & 42.7599121576 & 44.199890197 & -1.59907062682 & -8.68106092454 & -10.4817038572 & -10.314034605 \\
COS & 3757 & 11.0789 & 0.95 & 4.62 & 0.3 & 10.98 & 0.249 & 0.0489 & 43.2520538248 & 44.5409711474 & 1.19418366114 & 43.2914462466 & 44.8643078083 & -0.934653015524 & -9.88471633886 & -11.6853592716 & -11.5176900193 \\
COS & 10067 & 9.83467 & 0.95 & 4.62 & 0.1 & 10.54 & 0.065 & 0.0031 & 41.6141066595 & 44.1213965617 & 0.774609075465 & 42.7361821576 & 44.170227697 & -1.62873312682 & -9.06006092453 & -10.8607038572 & -10.693034605 \\
COS & 23047 & 10.1093 & 0.95 & 5.28 & 0.1 & 10.81 & 0.1 & 0.0031 & 41.8841066595 & 44.3913965617 & 1.04460907546 & 42.8277121576 & 44.284640197 & -1.51432062682 & -9.06469092454 & -10.8653338572 & -10.697664605 \\
COS & 37283 & 8.31811 & 0.95 & 10.56 & 0.4 & 11.22 & 0.249 & 0.0916 & 43.7646404394 & 44.7610220912 & 1.41423460501 & 43.4652131089 & 45.0815163862 & -0.717444437611 & -6.90387539499 & -8.70451832769 & -8.53684907543 \\
COS & 7589 & 10.1379 & 0.95 & 5.28 & 0.3 & 11.09 & 0.116 & 0.0489 & 43.3620538248 & 44.6509711474 & 1.30418366114 & 43.3287362466 & 44.9109203083 & -0.888040515524 & -8.83371633886 & -10.6343592716 & -10.4666900193 \\
COS & 12040 & 10.5785 & 0.951 & 4.62 & 0.2 & 11.41 & 0.235 & 0.0194 & 43.2805466956 & 44.9842368546 & 1.63744936838 & 43.3011053298 & 44.8763816623 & -0.922579161519 & -8.94105063162 & -10.7416935643 & -10.5740243121 \\
COS & 25869 & 10.8802 & 0.954 & 5.28 & 0.3 & 11.03 & 0.347 & 0.0489 & 43.3020538248 & 44.5909711474 & 1.24418366114 & 43.3083962466 & 44.8854953083 & -0.913465515524 & -9.63601633886 & -11.4366592716 & -11.2689900193 \\
COS & 11132 & 9.95961 & 0.959 & 5.28 & 0.1 & 10.77 & 0.082 & 0.0031 & 41.8441066595 & 44.3513965617 & 1.00460907546 & 42.8141521576 & 44.267690197 & -1.53127062682 & -8.95500092454 & -10.7556438572 & -10.587974605 \\
COS & 283 & 10.1825 & 0.96 & 4.62 & 0.2 & 11.08 & 0.164 & 0.0194 & 42.9505466956 & 44.6542368546 & 1.30744936838 & 43.1892353298 & 44.7365441623 & -1.06241666152 & -8.87505063162 & -10.6756935643 & -10.5080243121 \\
COS & 7447 & 11.1278 & 0.968 & 5.28 & 0.3 & 10.82 & 0.191 & 0.0489 & 43.0920538248 & 44.3809711474 & 1.03418366114 & 43.2372062466 & 44.7965078083 & -1.00245301552 & -10.0936163389 & -11.8942592716 & -11.7265900193 \\
COS & 25314 & 10.1757 & 0.969 & 4.62 & 0.3 & 11.05 & 0.126 & 0.0489 & 43.3220538248 & 44.6109711474 & 1.26418366114 & 43.3151762466 & 44.8939703083 & -0.904990515524 & -8.91151633886 & -10.7121592716 & -10.5444900193 \\
COS & 2512 & 10.644 & 0.97 & 3.96 & 0.3 & 11.39 & 0.184 & 0.0489 & 43.6620538248 & 44.9509711474 & 1.60418366114 & 43.4304362466 & 45.0380453083 & -0.760915515524 & -9.03981633886 & -10.8404592716 & -10.6727900193 \\
COS & 7129 & 10.1532 & 0.97 & 4.62 & 0.1 & 10.78 & 0.102 & 0.0031 & 41.8541066595 & 44.3613965617 & 1.01460907546 & 42.8175421576 & 44.271927697 & -1.52703312682 & -9.13859092454 & -10.9392338572 & -10.771564605 \\
COS & 5127 & 10.0946 & 0.97 & 3.96 & 0.2 & 11.25 & 0.135 & 0.0194 & 43.1205466956 & 44.8242368546 & 1.47744936838 & 43.2468653298 & 44.8085816623 & -0.990379161519 & -8.61715063162 & -10.4177935643 & -10.2501243121 \\
COS & 3118 & 10.2927 & 0.97 & 4.62 & 0.2 & 10.96 & 0.212 & 0.0194 & 42.8305466956 & 44.5342368546 & 1.18744936838 & 43.1485553298 & 44.6856941623 & -1.11326666152 & -9.10525063162 & -10.9058935643 & -10.7382243121 \\
COS & 18829 & 10.7645 & 0.979 & 5.28 & 0.3 & 11.1 & 0.143 & 0.0489 & 43.3720538248 & 44.6609711474 & 1.31418366114 & 43.3321262466 & 44.9151578083 & -0.883803015524 & -9.45031633886 & -11.2509592716 & -11.0832900193 \\
COS & 28243 & 10.1284 & 0.98 & 5.28 & 0.2 & 11.23 & 0.146 & 0.0194 & 43.1005466956 & 44.8042368546 & 1.45744936838 & 43.2400853298 & 44.8001066623 & -0.998854161519 & -8.67095063162 & -10.4715935643 & -10.3039243121 \\
COS & 25502 & 9.63329 & 0.98 & 4.62 & 0.3 & 10.59 & 0.044 & 0.0489 & 42.8620538248 & 44.1509711474 & 0.804183661141 & 43.1592362466 & 44.6990453083 & -1.09991551552 & -8.82910633886 & -10.6297492716 & -10.4620800193 \\
COS & 26122 & 8.26539 & 0.98 & 5.28 & 0.9 & 11.12 & 0.17 & 0.5031 & 44.404399283 & 44.3990139624 & 1.05222647621 & 43.6820913569 & 45.3526141962 & -0.446346627611 & -7.21316352379 & -9.01380645649 & -8.84613720423 \\
COS & 23984 & 10.3554 & 0.98 & 5.28 & 0.1 & 10.72 & 0.2 & 0.0031 & 41.7941066595 & 44.3013965617 & 0.954609075465 & 42.7972021576 & 44.246502697 & -1.55245812682 & -9.40079092454 & -11.2014338572 & -11.033764605 \\
COS & 17431 & 9.87745 & 0.981 & 5.28 & 0.1 & 10.67 & 0.079 & 0.0031 & 41.7441066595 & 44.2513965617 & 0.904609075465 & 42.7802521576 & 44.225315197 & -1.57364562682 & -8.97284092453 & -10.7734838572 & -10.605814605 \\
COS & 25776 & 10.9291 & 0.983 & 3.96 & 0.5 & 11.03 & 0.178 & 0.1475 & 43.781536986 & 44.5434393534 & 1.19665186713 & 43.4709410383 & 45.0886762978 & -0.710284525969 & -9.73244813287 & -11.5330910656 & -11.3654218133 \\
COS & 9640 & 9.88465 & 0.985 & 4.62 & 0.1 & 10.5 & 0.069 & 0.0031 & 41.5741066595 & 44.0813965617 & 0.734609075465 & 42.7226221576 & 44.153277697 & -1.64568312682 & -9.15004092454 & -10.9506838572 & -10.783014605 \\
COS & 8050 & 10.3043 & 0.99 & 4.62 & 0.3 & 10.85 & 0.18 & 0.0489 & 43.1220538248 & 44.4109711474 & 1.06418366114 & 43.2473762466 & 44.8092203083 & -0.989740515524 & -9.24011633886 & -11.0407592716 & -10.8730900193 \\
COS & 21376 & 9.08014 & 0.99 & 10.56 & 0.7 & 10.99 & 0.218 & 0.2989 & 44.0482708807 & 44.4185249328 & 1.07173744658 & 43.5613638286 & 45.2017047857 & -0.597256038079 & -8.00840255342 & -9.80904548612 & -9.64137623386 \\
COS & 26736 & 10.9489 & 0.99 & 4.62 & 0.2 & 11.33 & 0.404 & 0.0194 & 43.2005466956 & 44.9042368546 & 1.55744936838 & 43.2739853298 & 44.8424816623 & -0.956479161519 & -9.39145063162 & -11.1920935643 & -11.0244243121 \\
COS & 1856 & 9.25078 & 1.0 & 5.28 & 0.6 & 11.18 & 0.18 & 0.2166 & 44.098403418 & 44.6567285329 & 1.30994104668 & 43.5783587587 & 45.2229484484 & -0.57601237542 & -7.94083895332 & -9.74148188602 & -9.57381263376 \\
COS & 22120 & 9.97337 & 1.0 & 4.62 & 0.1 & 10.69 & 0.079 & 0.0031 & 41.7641066595 & 44.2713965617 & 0.924609075465 & 42.7870321576 & 44.233790197 & -1.56517062682 & -9.04876092453 & -10.8494038572 & -10.681734605 \\
COS & 18337 & 10.3679 & 1.006 & 5.94 & 0.3 & 10.45 & 0.126 & 0.0489 & 42.7220538248 & 44.0109711474 & 0.664183661141 & 43.1117762466 & 44.6397203083 & -1.15924051552 & -9.70371633886 & -11.5043592716 & -11.3366900193 \\
COS & 9752 & 9.91275 & 1.01 & 3.96 & 0.1 & 10.88 & 0.069 & 0.0031 & 41.9541066595 & 44.4613965617 & 1.11460907546 & 42.8514421576 & 44.314302697 & -1.48465812682 & -8.79814092454 & -10.5987838572 & -10.431114605 \\
COS & 5446 & 10.2928 & 1.01 & 5.28 & 0.1 & 11.44 & 0.079 & 0.0031 & 42.5141066595 & 45.0213965617 & 1.67460907546 & 43.0412821576 & 44.551602697 & -1.24735812682 & -8.61819092454 & -10.4188338572 & -10.251164605 \\
COS & 13579 & 10.3032 & 1.02 & 4.62 & 0.2 & 11.08 & 0.162 & 0.0194 & 42.9505466956 & 44.6542368546 & 1.30744936838 & 43.1892353298 & 44.7365441623 & -1.06241666152 & -8.99575063162 & -10.7963935643 & -10.6287243121 \\
COS & 17074 & 9.965 & 1.022 & 5.28 & 0.3 & 10.97 & 0.084 & 0.0489 & 43.2420538248 & 44.5309711474 & 1.18418366114 & 43.2880562466 & 44.8600703083 & -0.938890515524 & -8.78081633886 & -10.5814592716 & -10.4137900193 \\
COS & 4092 & 10.3458 & 1.023 & 5.94 & 0.1 & 11.6 & 0.339 & 0.0031 & 42.6741066595 & 45.1813965617 & 1.83460907546 & 43.0955221576 & 44.619402697 & -1.17955812682 & -8.51119092454 & -10.3118338572 & -10.144164605 \\
COS & 23478 & 10.682 & 1.03 & 3.96 & 0.3 & 11.34 & 0.574 & 0.0489 & 43.6120538248 & 44.9009711474 & 1.55418366114 & 43.4134862466 & 45.0168578083 & -0.782103015524 & -9.12781633886 & -10.9284592716 & -10.7607900193 \\
COS & 16962 & 9.67907 & 1.033 & 5.94 & 0.3 & 10.66 & 0.068 & 0.0489 & 42.9320538248 & 44.2209711474 & 0.874183661141 & 43.1829662466 & 44.7287078083 & -1.07025301552 & -8.80488633886 & -10.6055292716 & -10.4378600193 \\
COS & 12873 & 9.90778 & 1.04 & 5.28 & 0.1 & 10.7 & 0.08 & 0.0031 & 41.7741066595 & 44.2813965617 & 0.934609075465 & 42.7904221576 & 44.238027697 & -1.56093312682 & -8.97317092454 & -10.7738138572 & -10.606144605 \\
COS & 17445 & 10.3016 & 1.041 & 5.28 & 0.3 & 11.16 & 0.166 & 0.0489 & 43.4320538248 & 44.7209711474 & 1.37418366114 & 43.3524662466 & 44.9405828083 & -0.858378015524 & -8.92741633886 & -10.7280592716 & -10.5603900193 \\
COS & 23071 & 10.1427 & 1.047 & 4.62 & 0.1 & 10.82 & 0.069 & 0.0031 & 41.8941066595 & 44.4013965617 & 1.05460907546 & 42.8311021576 & 44.288877697 & -1.51008312682 & -9.08809092454 & -10.8887338572 & -10.721064605 \\
COS & 22460 & 8.462 & 1.05 & 5.28 & 0.5 & 10.49 & 0.038 & 0.1475 & 43.241536986 & 44.0034393534 & 0.656651867131 & 43.2878810383 & 44.8598512978 & -0.939109525969 & -7.80534813287 & -9.60599106557 & -9.43832181331 \\
COS & 3711 & 10.3043 & 1.05 & 5.28 & 0.1 & 10.67 & 0.069 & 0.0031 & 41.7441066595 & 44.2513965617 & 0.904609075465 & 42.7802521576 & 44.225315197 & -1.57364562682 & -9.39969092453 & -11.2003338572 & -11.032664605 \\
COS & 20197 & 9.9735 & 1.05 & 6.6 & 0.3 & 11.26 & 0.168 & 0.0489 & 43.5320538248 & 44.8209711474 & 1.47418366114 & 43.3863662466 & 44.9829578083 & -0.816003015524 & -8.49931633886 & -10.2999592716 & -10.1322900193 \\
COS & 22127 & 10.3313 & 1.052 & 3.5 & 0.1 & 11.04 & 0.123 & 0.0031 & 42.1141066595 & 44.6213965617 & 1.27460907546 & 42.9056821576 & 44.382102697 & -1.41685812682 & -9.05669092454 & -10.8573338572 & -10.689664605 \\
COS & 11154 & 11.0157 & 1.055 & 4.62 & 0.3 & 11.51 & 0.296 & 0.0489 & 43.7820538248 & 45.0709711474 & 1.72418366114 & 43.4711162466 & 45.0888953083 & -0.710065515524 & -9.29151633886 & -11.0921592716 & -10.9244900193 \\
COS & 18738 & 10.1615 & 1.06 & 5.28 & 0.3 & 10.91 & 0.118 & 0.0489 & 43.1820538248 & 44.4709711474 & 1.12418366114 & 43.2677162466 & 44.8346453083 & -0.964315515524 & -9.03731633886 & -10.8379592716 & -10.6702900193 \\
COS & 22378 & 8.92929 & 1.06 & 6.6 & 0.2 & 10.88 & 0.071 & 0.0194 & 42.7505466956 & 44.4542368546 & 1.10744936838 & 43.1214353298 & 44.6517941623 & -1.14716666152 & -7.82184063162 & -9.62248356432 & -9.45481431206 \\
COS & 27736 & 10.4454 & 1.06 & 3.96 & 0.1 & 11.08 & 0.136 & 0.0031 & 42.1541066595 & 44.6613965617 & 1.31460907546 & 42.9192421576 & 44.399052697 & -1.39990812682 & -9.13079092454 & -10.9314338572 & -10.763764605 \\
COS & 11487 & 10.4644 & 1.06 & 5.28 & 0.1 & 10.72 & 0.073 & 0.0031 & 41.7941066595 & 44.3013965617 & 0.954609075465 & 42.7972021576 & 44.246502697 & -1.55245812682 & -9.50979092454 & -11.3104338572 & -11.142764605 \\
COS & 7614 & 10.1029 & 1.062 & 5.28 & 0.2 & 10.81 & 0.073 & 0.0194 & 42.6805466956 & 44.3842368546 & 1.03744936838 & 43.0977053298 & 44.6221316623 & -1.17682916152 & -9.06545063162 & -10.8660935643 & -10.6984243121 \\
COS & 1960 & 10.5652 & 1.07 & 5.28 & 0.2 & 11.66 & 0.275 & 0.0194 & 43.5305466956 & 45.2342368546 & 1.88744936838 & 43.3858553298 & 44.9823191623 & -0.816641661519 & -8.67775063162 & -10.4783935643 & -10.3107243121 \\
COS & 26746 & 9.78706 & 1.072 & 4.62 & 0.5 & 10.89 & 0.114 & 0.1475 & 43.641536986 & 44.4034393534 & 1.05665186713 & 43.4234810383 & 45.0293512978 & -0.769609525969 & -8.73040813287 & -10.5310510656 & -10.3633818133 \\
COS & 28885 & 9.34855 & 1.072 & 6.6 & 0.8 & 10.75 & 0.118 & 0.3944 & 43.928681872 & 44.1149308322 & 0.768143345959 & 43.5208231546 & 45.1510289432 & -0.647931880546 & -8.58040665404 & -10.3810495867 & -10.2133803345 \\
COS & 2253 & 10.5642 & 1.076 & 4.62 & 0.3 & 11.15 & 0.201 & 0.0489 & 43.4220538248 & 44.7109711474 & 1.36418366114 & 43.3490762466 & 44.9363453083 & -0.862615515524 & -9.20001633886 & -11.0006592716 & -10.8329900193 \\
