\begin{table}
\begin{tabular}{cccccccccccccccccc}
field & ID & M_med & zbest & PETRO_RADIUS & fagn_mir & lir & s24(mJy) & fagn_tot & lagn & lsf & sfr & lx & lbol & BHAR & sSFR & dist_MS & dist_MS_lin \\
GDS & 15098 & 11.12 & 1.212 & 5.94 & 0.2 & 11.49 & 0.146 & 0.0194 & 43.3605466956 & 45.0642368546 & 1.71744936838 & 43.3282253298 & 44.9102816623 & -0.888679161519 & -9.40255063162 & -11.1711671264 & -10.9508818686 \\
GDS & 21888 & 10.31 & 1.215 & 3.96 & 0.1 & 11.01 & 0.103 & 0.0031 & 42.0841066595 & 44.5913965617 & 1.24460907546 & 42.8955121576 & 44.369390197 & -1.42957062682 & -9.06539092454 & -10.8340074194 & -10.6137221616 \\
GDS & 18166 & 10.54 & 1.215 & 3.5 & 1.0 & 11.74 & 0.494 & 0.625 & 45.118624983 & 44.8967762334 & 1.54998874719 & 43.9242138692 & 45.6552673366 & -0.143693487228 & -8.99001125281 & -10.7586277476 & -10.5383424898 \\
GDS & 17310 & 10.1 & 1.216 & 3.5 & 1.0 & 11.43 & 0.283 & 0.625 & 44.808624983 & 44.5867762334 & 1.23998874719 & 43.8191238692 & 45.5239048366 & -0.275055987228 & -8.86001125281 & -10.6286277476 & -10.4083424898 \\
GDS & 19153 & 10.41 & 1.217 & 4.62 & 0.1 & 11.21 & 0.117 & 0.0031 & 42.2841066595 & 44.7913965617 & 1.44460907546 & 42.9633121576 & 44.454140197 & -1.34482062682 & -8.96539092454 & -10.7340074194 & -10.5137221616 \\
GDS & 20237 & 10.61 & 1.217 & 4.62 & 0.1 & 11.2 & 0.169 & 0.0031 & 42.2741066595 & 44.7813965617 & 1.43460907546 & 42.9599221576 & 44.449902697 & -1.34905812682 & -9.17539092454 & -10.9440074194 & -10.7237221616 \\
GDS & 25900 & 9.65 & 1.2199 & 5.28 & 0.1 & 10.74 & 0.049 & 0.0031 & 41.8141066595 & 44.3213965617 & 0.974609075465 & 42.8039821576 & 44.254977697 & -1.54398312682 & -8.67539092453 & -10.4440074194 & -10.2237221616 \\
GDS & 17316 & 10.27 & 1.22 & 4.62 & 0.1 & 11.07 & 0.104 & 0.0031 & 42.1441066595 & 44.6513965617 & 1.30460907546 & 42.9158521576 & 44.394815197 & -1.40414562682 & -8.96539092454 & -10.7340074194 & -10.5137221616 \\
GDS & 15901 & 10.05 & 1.22 & 5.94 & 0.3 & 10.61 & 0.057 & 0.0489 & 42.8820538248 & 44.1709711474 & 0.824183661141 & 43.1660162466 & 44.7075203083 & -1.09144051552 & -9.22581633886 & -10.9944328337 & -10.7741475759 \\
GDS & 16268 & 9.98 & 1.221 & 4.62 & 0.1 & 10.81 & 0.062 & 0.0031 & 41.8841066595 & 44.3913965617 & 1.04460907546 & 42.8277121576 & 44.284640197 & -1.51432062682 & -8.93539092454 & -10.7040074194 & -10.4837221616 \\
GDS & 16616 & 10.82 & 1.221 & 4.62 & 0.1 & 11.08 & 0.163 & 0.0031 & 42.1541066595 & 44.6613965617 & 1.31460907546 & 42.9192421576 & 44.399052697 & -1.39990812682 & -9.50539092454 & -11.2740074194 & -11.0537221616 \\
GDS & 15523 & 10.56 & 1.221 & 5.28 & 0.1 & 11.24 & 0.114 & 0.0031 & 42.3141066595 & 44.8213965617 & 1.47460907546 & 42.9734821576 & 44.466852697 & -1.33210812682 & -9.08539092454 & -10.8540074194 & -10.6337221616 \\
GDS & 16754 & 10.23 & 1.221 & 4.62 & 0.2 & 10.91 & 0.069 & 0.0194 & 42.7805466956 & 44.4842368546 & 1.13744936838 & 43.1316053298 & 44.6645066623 & -1.13445416152 & -9.09255063162 & -10.8611671264 & -10.6408818686 \\
GDS & 17386 & 10.49 & 1.223 & 4.62 & 0.1 & 11.54 & 0.097 & 0.0031 & 42.6141066595 & 45.1213965617 & 1.77460907546 & 43.0751821576 & 44.593977697 & -1.20498312682 & -8.71539092454 & -10.4840074194 & -10.2637221616 \\
GDS & 17213 & 9.17 & 1.224 & 4.62 & 0.1 & 10.4 & 0.019 & 0.0031 & 41.4741066595 & 43.9813965617 & 0.634609075465 & 42.6887221576 & 44.110902697 & -1.68805812682 & -8.53539092453 & -10.3040074194 & -10.0837221616 \\
GDS & 19905 & 9.53 & 1.227 & 5.28 & 0.2 & 11.61 & 0.133 & 0.0194 & 43.4805466956 & 45.1842368546 & 1.83744936838 & 43.3689053298 & 44.9611316623 & -0.837829161519 & -7.69255063162 & -9.46116712645 & -9.24088186865 \\
GDS & 19991 & 9.95 & 1.23 & 4.62 & 0.1 & 10.47 & 0.026 & 0.0031 & 41.5441066595 & 44.0513965617 & 0.704609075465 & 42.7124521576 & 44.140565197 & -1.65839562682 & -9.24539092454 & -11.0140074194 & -10.7937221616 \\
GDS & 14638 & 10.8 & 1.244 & 4.62 & 0.2 & 11.13 & 0.063 & 0.0194 & 43.0005466956 & 44.7042368546 & 1.35744936838 & 43.2061853298 & 44.7577316623 & -1.04122916152 & -9.44255063162 & -11.2111671264 & -10.9908818686 \\
GDS & 11032 & 10.0 & 1.245 & 4.62 & 0.1 & 10.81 & 0.057 & 0.0031 & 41.8841066595 & 44.3913965617 & 1.04460907546 & 42.8277121576 & 44.284640197 & -1.51432062682 & -8.95539092454 & -10.7240074194 & -10.5037221616 \\
GDS & 23246 & 9.92 & 1.2458 & 4.62 & 0.1 & 11.09 & 0.041 & 0.0031 & 42.1641066595 & 44.6713965617 & 1.32460907546 & 42.9226321576 & 44.403290197 & -1.39567062682 & -8.59539092454 & -10.3640074194 & -10.1437221616 \\
GDS & 14919 & 9.39 & 1.254 & 5.28 & 0.2 & 10.3 & 0.015 & 0.0194 & 42.1705466956 & 43.8742368546 & 0.527449368377 & 42.9248153298 & 44.4060191623 & -1.39294166152 & -8.86255063162 & -10.6311671265 & -10.4108818687 \\
GDS & 13817 & 9.95 & 1.266 & 4.62 & 0.1 & 10.56 & 0.026 & 0.0031 & 41.6341066595 & 44.1413965617 & 0.794609075465 & 42.7429621576 & 44.178702697 & -1.62025812682 & -9.15539092453 & -10.9240074194 & -10.7037221616 \\
GDS & 19110 & 9.55 & 1.268 & 5.28 & 0.2 & 10.4 & 0.018 & 0.0194 & 42.2705466956 & 43.9742368546 & 0.627449368377 & 42.9587153298 & 44.4483941623 & -1.35056666152 & -8.92255063162 & -10.6911671265 & -10.4708818687 \\
GDS & 17071 & 10.18 & 1.272 & 5.28 & 0.1 & 10.72 & 0.048 & 0.0031 & 41.7941066595 & 44.3013965617 & 0.954609075465 & 42.7972021576 & 44.246502697 & -1.55245812682 & -9.22539092454 & -10.9940074194 & -10.7737221616 \\
GDS & 24987 & 10.28 & 1.276 & 3.96 & 0.4 & 11.33 & 0.202 & 0.0916 & 43.8746404394 & 44.8710220912 & 1.52423460501 & 43.5025031089 & 45.1281288862 & -0.670831937611 & -8.75576539499 & -10.5243818898 & -10.304096632 \\
GDS & 13133 & 9.88 & 1.285 & 6.6 & 0.2 & 11.01 & 0.043 & 0.0194 & 42.8805466956 & 44.5842368546 & 1.23744936838 & 43.1655053298 & 44.7068816623 & -1.09207916152 & -8.64255063162 & -10.4111671264 & -10.1908818686 \\
GDS & 23476 & 10.55 & 1.288 & 4.62 & 0.1 & 11.25 & 0.076 & 0.0031 & 42.3241066595 & 44.8313965617 & 1.48460907546 & 42.9768721576 & 44.471090197 & -1.32787062682 & -9.06539092454 & -10.8340074194 & -10.6137221616 \\
GDS & 16447 & 9.67 & 1.292 & 5.28 & 0.06 & 10.34 & 0.016 & 0.000276 & 40.3636540478 & 43.9226250839 & 0.575837597645 & 42.3122787222 & 43.6403484027 & -2.15861242105 & -9.09416240235 & -10.8627788972 & -10.6424936394 \\
GDS & 19814 & 11.01 & 1.296 & 5.28 & 0.3 & 11.19 & 0.09 & 0.0489 & 43.4620538248 & 44.7509711474 & 1.40418366114 & 43.3626362466 & 44.9532953083 & -0.845665515524 & -9.60581633886 & -11.3744328337 & -11.1541475759 \\
GDS & 12757 & 10.76 & 1.296 & 5.28 & 0.2 & 11.21 & 0.107 & 0.0194 & 43.0805466956 & 44.7842368546 & 1.43744936838 & 43.2333053298 & 44.7916316623 & -1.00732916152 & -9.32255063162 & -11.0911671264 & -10.8708818686 \\
GDS & 23207 & 10.19 & 1.2966 & 5.28 & 0.2 & 11.29 & 0.11 & 0.0194 & 43.1605466956 & 44.8642368546 & 1.51744936838 & 43.2604253298 & 44.8255316623 & -0.973429161519 & -8.67255063162 & -10.4411671264 & -10.2208818686 \\
GDS & 20403 & 10.03 & 1.2994 & 5.28 & 0.1 & 11.21 & 0.056 & 0.0031 & 42.2841066595 & 44.7913965617 & 1.44460907546 & 42.9633121576 & 44.454140197 & -1.34482062682 & -8.58539092454 & -10.3540074194 & -10.1337221616 \\
GDS & 20232 & 9.6 & 1.303 & 3.96 & 0.3 & 10.93 & 0.049 & 0.0489 & 43.2020538248 & 44.4909711474 & 1.14418366114 & 43.2744962466 & 44.8431203083 & -0.955840515524 & -8.45581633886 & -10.2244328337 & -10.0041475759 \\
GDS & 21581 & 9.96 & 1.303 & 5.94 & 0.2 & 10.9 & 0.05 & 0.0194 & 42.7705466956 & 44.4742368546 & 1.12744936838 & 43.1282153298 & 44.6602691623 & -1.13869166152 & -8.83255063162 & -10.6011671264 & -10.3808818686 \\
GDS & 12455 & 8.91 & 1.304 & 4.62 & 0.33 & 10.37 & 0.017 & 0.060324 & 42.733235097 & 43.9257231005 & 0.578935614271 & 43.1155666979 & 44.6444583723 & -1.15450245145 & -8.33106438573 & -10.0996808806 & -9.87939562276 \\
GDS & 2614 & 10.19 & 1.307 & 5.28 & 0.1 & 10.76 & 0.039 & 0.0031 & 41.8341066595 & 44.3413965617 & 0.994609075465 & 42.8107621576 & 44.263452697 & -1.53550812682 & -9.19539092453 & -10.9640074194 & -10.7437221616 \\
GDS & 16600 & 10.48 & 1.307 & 4.62 & 0.1 & 10.79 & 0.059 & 0.0031 & 41.8641066595 & 44.3713965617 & 1.02460907546 & 42.8209321576 & 44.276165197 & -1.52279562682 & -9.45539092454 & -11.2240074194 & -11.0037221616 \\
GDS & 1446 & 9.83 & 1.315 & 4.62 & 0.2 & 10.83 & 0.032 & 0.0194 & 42.7005466956 & 44.4042368546 & 1.05744936838 & 43.1044853298 & 44.6306066623 & -1.16835416152 & -8.77255063162 & -10.5411671264 & -10.3208818686 \\
GDS & 20495 & 10.34 & 1.325 & 4.62 & 0.4 & 11.03 & 0.101 & 0.0916 & 43.5746404394 & 44.5710220912 & 1.22423460501 & 43.4008031089 & 45.0010038862 & -0.797956937611 & -9.11576539499 & -10.8843818898 & -10.664096632 \\
GDS & 26050 & 9.97 & 1.325 & 4.62 & 0.2 & 10.91 & 0.047 & 0.0194 & 42.7805466956 & 44.4842368546 & 1.13744936838 & 43.1316053298 & 44.6645066623 & -1.13445416152 & -8.83255063162 & -10.6011671264 & -10.3808818686 \\
GDS & 18321 & 11.04 & 1.327 & 4.62 & 0.1 & 11.16 & 0.058 & 0.0031 & 42.2341066595 & 44.7413965617 & 1.39460907546 & 42.9463621576 & 44.432952697 & -1.36600812682 & -9.64539092454 & -11.4140074194 & -11.1937221616 \\
GDS & 17259 & 10.88 & 1.329 & 4.62 & 0.1 & 11.64 & 0.131 & 0.0031 & 42.7141066595 & 45.2213965617 & 1.87460907546 & 43.1090821576 & 44.636352697 & -1.16260812682 & -9.00539092454 & -10.7740074194 & -10.5537221616 \\
GDS & 17697 & 10.45 & 1.333 & 5.28 & 0.2 & 11.95 & 0.145 & 0.0194 & 43.8205466956 & 45.5242368546 & 2.17744936838 & 43.4841653298 & 45.1052066623 & -0.693754161519 & -8.27255063162 & -10.0411671264 & -9.82088186865 \\
GDS & 24985 & 10.42 & 1.349 & 5.28 & 0.1 & 11.14 & 0.089 & 0.0031 & 42.2141066595 & 44.7213965617 & 1.37460907546 & 42.9395821576 & 44.424477697 & -1.37448312682 & -9.04539092454 & -10.8140074194 & -10.5937221616 \\
GDS & 24192 & 10.64 & 1.356 & 4.62 & 0.1 & 11.84 & 0.248 & 0.0031 & 42.9141066595 & 45.4213965617 & 2.07460907546 & 43.1768821576 & 44.721102697 & -1.07785812682 & -8.56539092454 & -10.3340074194 & -10.1137221616 \\
GDS & 10916 & 9.87 & 1.357 & 4.62 & 0.1 & 10.67 & 0.022 & 0.0031 & 41.7441066595 & 44.2513965617 & 0.904609075465 & 42.7802521576 & 44.225315197 & -1.57364562682 & -8.96539092453 & -10.7340074194 & -10.5137221616 \\
GDS & 24142 & 10.43 & 1.357 & 5.94 & 0.1 & 11.53 & 0.118 & 0.0031 & 42.6041066595 & 45.1113965617 & 1.76460907546 & 43.0717921576 & 44.589740197 & -1.20922062682 & -8.66539092454 & -10.4340074194 & -10.2137221616 \\
GDS & 13837 & 9.79 & 1.357 & 3.96 & 0.06 & 10.39 & 0.018 & 0.000276 & 40.4136540478 & 43.9726250839 & 0.625837597645 & 42.3292287222 & 43.6615359027 & -2.13742492105 & -9.16416240235 & -10.9327788972 & -10.7124936394 \\
GDS & 2042 & 9.58 & 1.3589 & 4.62 & 0.3 & 11.12 & 0.043 & 0.0489 & 43.3920538248 & 44.6809711474 & 1.33418366114 & 43.3389062466 & 44.9236328083 & -0.875328015524 & -8.24581633886 & -10.0144328337 & -9.79414757589 \\
GDS & 17713 & 10.36 & 1.368 & 4.62 & 0.3 & 12.27 & 0.246 & 0.0489 & 44.5420538248 & 45.8309711474 & 2.48418366114 & 43.7287562466 & 45.4109453083 & -0.388015515524 & -7.87581633886 & -9.64443283369 & -9.42414757589 \\
GDS & 10252 & 10.49 & 1.37 & 4.62 & 0.3 & 11.78 & 0.274 & 0.0489 & 44.0520538248 & 45.3409711474 & 1.99418366114 & 43.5626462466 & 45.2033078083 & -0.595653015524 & -8.49581633886 & -10.2644328337 & -10.0441475759 \\
GDS & 18177 & 10.13 & 1.375 & 4.62 & 0.2 & 11.1 & 0.067 & 0.0194 & 42.9705466956 & 44.6742368546 & 1.32744936838 & 43.1960153298 & 44.7450191623 & -1.05394166152 & -8.80255063162 & -10.5711671264 & -10.3508818686 \\
GDS & 2526 & 9.54 & 1.377 & 3.96 & 0.2 & 10.55 & 0.018 & 0.0194 & 42.4205466956 & 44.1242368546 & 0.777449368377 & 43.0095653298 & 44.5119566623 & -1.28700416152 & -8.76255063162 & -10.5311671265 & -10.3108818687 \\
GDS & 1701 & 10.35 & 1.378 & 3.96 & 0.1 & 11.27 & 0.076 & 0.0031 & 42.3441066595 & 44.8513965617 & 1.50460907546 & 42.9836521576 & 44.479565197 & -1.31939562682 & -8.84539092454 & -10.6140074194 & -10.3937221616 \\
GDS & 14458 & 10.53 & 1.379 & 5.28 & 0.3 & 11.63 & 0.123 & 0.0489 & 43.9020538248 & 45.1909711474 & 1.84418366114 & 43.5117962466 & 45.1397453083 & -0.659215515524 & -8.68581633886 & -10.4544328337 & -10.2341475759 \\
GDS & 10336 & 10.21 & 1.38 & 4.62 & 0.1 & 11.26 & 0.081 & 0.0031 & 42.3341066595 & 44.8413965617 & 1.49460907546 & 42.9802621576 & 44.475327697 & -1.32363312682 & -8.71539092454 & -10.4840074194 & -10.2637221616 \\
GDS & 12632 & 8.94 & 1.382 & 5.94 & 0.2 & 10.54 & 0.013 & 0.0194 & 42.4105466956 & 44.1142368546 & 0.767449368377 & 43.0061753298 & 44.5077191623 & -1.29124166152 & -8.17255063162 & -9.94116712645 & -9.72088186865 \\
GDS & 2613 & 10.71 & 1.382 & 5.28 & 0.3 & 12.07 & 0.17 & 0.0489 & 44.3420538248 & 45.6309711474 & 2.28418366114 & 43.6609562466 & 45.3261953083 & -0.472765515524 & -8.42581633886 & -10.1944328337 & -9.97414757589 \\
GDS & 10326 & 9.42 & 1.383 & 3.5 & 0.2 & 10.93 & 0.013 & 0.0194 & 42.8005466956 & 44.5042368546 & 1.15744936838 & 43.1383853298 & 44.6729816623 & -1.12597916152 & -8.26255063162 & -10.0311671264 & -9.81088186865 \\
GDS & 12473 & 10.45 & 1.383 & 4.62 & 0.3 & 11.4 & 0.14 & 0.0489 & 43.6720538248 & 44.9609711474 & 1.61418366114 & 43.4338262466 & 45.0422828083 & -0.756678015524 & -8.83581633886 & -10.6044328337 & -10.3841475759 \\
GDS & 22127 & 10.12 & 1.386 & 4.62 & 0.1 & 10.99 & 0.053 & 0.0031 & 42.0641066595 & 44.5713965617 & 1.22460907546 & 42.8887321576 & 44.360915197 & -1.43804562682 & -8.89539092454 & -10.6640074194 & -10.4437221616 \\
GDS & 14946 & 9.21 & 1.397 & 4.62 & 0.33 & 10.56 & 0.003 & 0.060324 & 42.923235097 & 44.1157231005 & 0.768935614271 & 43.1799766979 & 44.7249708723 & -1.07398995145 & -8.44106438573 & -10.2096808806 & -9.98939562276 \\
GDS & 25651 & 9.91 & 1.403 & 5.28 & 0.2 & 11.59 & 0.039 & 0.0194 & 43.4605466956 & 45.1642368546 & 1.81744936838 & 43.3621253298 & 44.9526566623 & -0.846304161519 & -8.09255063162 & -9.86116712645 & -9.64088186865 \\
GDS & 25048 & 10.45 & 1.409 & 5.28 & 0.1 & 11.34 & 0.08 & 0.0031 & 42.4141066595 & 44.9213965617 & 1.57460907546 & 43.0073821576 & 44.509227697 & -1.28973312682 & -8.87539092454 & -10.6440074194 & -10.4237221616 \\
GDS & 10348 & 10.72 & 1.413 & 4.62 & 0.1 & 11.44 & 0.175 & 0.0031 & 42.5141066595 & 45.0213965617 & 1.67460907546 & 43.0412821576 & 44.551602697 & -1.24735812682 & -9.04539092454 & -10.8140074194 & -10.5937221616 \\
GDS & 2457 & 10.3 & 1.421 & 4.62 & 0.2 & 11.48 & 0.105 & 0.0194 & 43.3505466956 & 45.0542368546 & 1.70744936838 & 43.3248353298 & 44.9060441623 & -0.892916661519 & -8.59255063162 & -10.3611671264 & -10.1408818686 \\
GDS & 26788 & 10.48 & 1.425 & 5.28 & 0.3 & 11.57 & 0.179 & 0.0489 & 43.8420538248 & 45.1309711474 & 1.78418366114 & 43.4914562466 & 45.1143203083 & -0.684640515524 & -8.69581633886 & -10.4644328337 & -10.2441475759 \\
GDS & 15898 & 9.94 & 1.426 & 4.62 & 0.2 & 10.51 & 0.041 & 0.0194 & 42.3805466956 & 44.0842368546 & 0.737449368377 & 42.9960053298 & 44.4950066623 & -1.30395416152 & -9.20255063162 & -10.9711671265 & -10.7508818687 \\
GDS & 13263 & 10.34 & 1.427 & 4.62 & 0.2 & 11.15 & 0.058 & 0.0194 & 43.0205466956 & 44.7242368546 & 1.37744936838 & 43.2129653298 & 44.7662066623 & -1.03275416152 & -8.96255063162 & -10.7311671264 & -10.5108818686 \\
GDS & 24956 & 10.04 & 1.429 & 4.62 & 0.1 & 11.05 & 0.037 & 0.0031 & 42.1241066595 & 44.6313965617 & 1.28460907546 & 42.9090721576 & 44.386340197 & -1.41262062682 & -8.75539092454 & -10.5240074194 & -10.3037221616 \\
GDS & 26177 & 10.48 & 1.433 & 4.62 & 0.3 & 11.59 & 0.23 & 0.0489 & 43.8620538248 & 45.1509711474 & 1.80418366114 & 43.4982362466 & 45.1227953083 & -0.676165515524 & -8.67581633886 & -10.4444328337 & -10.2241475759 \\
GDS & 16377 & 9.95 & 1.436 & 5.28 & 0.3 & 10.93 & 0.046 & 0.0489 & 43.2020538248 & 44.4909711474 & 1.14418366114 & 43.2744962466 & 44.8431203083 & -0.955840515524 & -8.80581633886 & -10.5744328337 & -10.3541475759 \\
GDS & 26558 & 10.3 & 1.438 & 6.6 & 0.2 & 11.42 & 0.089 & 0.0194 & 43.2905466956 & 44.9942368546 & 1.64744936838 & 43.3044953298 & 44.8806191623 & -0.918341661519 & -8.65255063162 & -10.4211671264 & -10.2008818686 \\
GDS & 10270 & 10.12 & 1.439 & 6.6 & 0.3 & 11.28 & 0.034 & 0.0489 & 43.5520538248 & 44.8409711474 & 1.49418366114 & 43.3931462466 & 44.9914328083 & -0.807528015524 & -8.62581633886 & -10.3944328337 & -10.1741475759 \\
GDS & 26699 & 10.05 & 1.439 & 5.28 & 0.3 & 11.56 & 0.04 & 0.0489 & 43.8320538248 & 45.1209711474 & 1.77418366114 & 43.4880662466 & 45.1100828083 & -0.688878015524 & -8.27581633886 & -10.0444328337 & -9.82414757589 \\
GDS & 24897 & 10.47 & 1.441 & 5.28 & 0.1 & 11.39 & 0.095 & 0.0031 & 42.4641066595 & 44.9713965617 & 1.62460907546 & 43.0243321576 & 44.530415197 & -1.26854562682 & -8.84539092454 & -10.6140074194 & -10.3937221616 \\
GDS & 22838 & 10.54 & 1.455 & 10.56 & 0.33 & 11.33 & 0.435 & 0.060324 & 43.693235097 & 44.8857231005 & 1.53893561427 & 43.4410066979 & 45.0512583723 & -0.747702451449 & -9.00106438573 & -10.7696808806 & -10.5493956228 \\
GDS & 17824 & 10.27 & 1.463 & 3.96 & 0.1 & 11.52 & 0.148 & 0.0031 & 42.5941066595 & 45.1013965617 & 1.75460907546 & 43.0684021576 & 44.585502697 & -1.21345812682 & -8.51539092454 & -10.2840074194 & -10.0637221616 \\
GDS & 22730 & 9.82 & 1.472 & 5.28 & 0.33 & 10.89 & 0.039 & 0.060324 & 43.253235097 & 44.4457231005 & 1.09893561427 & 43.2918466979 & 44.8648083723 & -0.934152451449 & -8.72106438573 & -10.4896808806 & -10.2693956228 \\
GDS & 2551 & 10.2 & 1.476 & 5.94 & 0.1 & 11.01 & 0.044 & 0.0031 & 42.0841066595 & 44.5913965617 & 1.24460907546 & 42.8955121576 & 44.369390197 & -1.42957062682 & -8.95539092454 & -10.7240074194 & -10.5037221616 \\
GDS & 18928 & 10.85 & 1.485 & 4.62 & 0.1 & 11.35 & 0.05 & 0.0031 & 42.4241066595 & 44.9313965617 & 1.58460907546 & 43.0107721576 & 44.513465197 & -1.28549562682 & -9.26539092454 & -11.0340074194 & -10.8137221616 \\
GDS & 26455 & 10.32 & 1.489 & 7.26 & 0.1 & 10.93 & 0.051 & 0.0031 & 42.0041066595 & 44.5113965617 & 1.16460907546 & 42.8683921576 & 44.335490197 & -1.46347062682 & -9.15539092454 & -10.9240074194 & -10.7037221616 \\
GDS & 15518 & 10.08 & 1.491 & 3.96 & 0.1 & 10.94 & 0.035 & 0.0031 & 42.0141066595 & 44.5213965617 & 1.17460907546 & 42.8717821576 & 44.339727697 & -1.45923312682 & -8.90539092454 & -10.6740074194 & -10.4537221616 \\
GDS & 24269 & 9.72 & 1.502 & 5.28 & 0.4 & 11.03 & 0.044 & 0.0916 & 43.5746404394 & 44.5710220912 & 1.22423460501 & 43.4008031089 & 45.0010038862 & -0.797956937611 & -8.49576539499 & -10.2643818898 & -10.044096632 \\
GDS & 17157 & 10.01 & 1.509 & 5.28 & 0.2 & 10.84 & 0.027 & 0.0194 & 42.7105466956 & 44.4142368546 & 1.06744936838 & 43.1078753298 & 44.6348441623 & -1.16411666152 & -8.94255063162 & -10.7111671264 & -10.4908818686 \\
GDS & 23179 & 10.09 & 1.51 & 4.62 & 0.3 & 11.06 & 0.061 & 0.0489 & 43.3320538248 & 44.6209711474 & 1.27418366114 & 43.3185662466 & 44.8982078083 & -0.900753015524 & -8.81581633886 & -10.5844328337 & -10.3641475759 \\
GDS & 24884 & 10.04 & 1.51 & 4.62 & 0.2 & 11.39 & 0.063 & 0.0194 & 43.2605466956 & 44.9642368546 & 1.61744936838 & 43.2943253298 & 44.8679066623 & -0.931054161519 & -8.42255063162 & -10.1911671264 & -9.97088186865 \\
GDS & 25425 & 10.44 & 1.511 & 5.28 & 0.2 & 11.61 & 0.149 & 0.0194 & 43.4805466956 & 45.1842368546 & 1.83744936838 & 43.3689053298 & 44.9611316623 & -0.837829161519 & -8.60255063162 & -10.3711671264 & -10.1508818686 \\
GDS & 18638 & 10.25 & 1.514 & 5.94 & 0.2 & 11.45 & 0.155 & 0.0194 & 43.3205466956 & 45.0242368546 & 1.67744936838 & 43.3146653298 & 44.8933316623 & -0.905629161519 & -8.57255063162 & -10.3411671264 & -10.1208818686 \\
GDS & 25635 & 10.19 & 1.5225 & 4.62 & 0.2 & 11.11 & 0.064 & 0.0194 & 42.9805466956 & 44.6842368546 & 1.33744936838 & 43.1994053298 & 44.7492566623 & -1.04970416152 & -8.85255063162 & -10.6211671264 & -10.4008818686 \\
GDS & 25992 & 10.45 & 1.525 & 10.56 & 0.5 & 12.1 & 0.205 & 0.1475 & 44.851536986 & 45.6134393534 & 2.26665186713 & 43.8336710383 & 45.5420887978 & -0.256872025969 & -8.18334813287 & -9.9519646277 & -9.7316793699 \\
GDS & 25340 & 10.33 & 1.539 & 5.94 & 0.2 & 11.3 & 0.066 & 0.0194 & 43.1705466956 & 44.8742368546 & 1.52744936838 & 43.2638153298 & 44.8297691623 & -0.969191661519 & -8.80255063162 & -10.5711671264 & -10.3508818686 \\
GDS & 22201 & 9.45 & 1.542 & 4.62 & 0.2 & 10.42 & 0.013 & 0.0194 & 42.2905466956 & 43.9942368546 & 0.647449368377 & 42.9654953298 & 44.4568691623 & -1.34209166152 & -8.80255063162 & -10.5711671265 & -10.3508818687 \\
GDS & 24964 & 10.47 & 1.544 & 5.28 & 0.1 & 10.74 & 0.034 & 0.0031 & 41.8141066595 & 44.3213965617 & 0.974609075465 & 42.8039821576 & 44.254977697 & -1.54398312682 & -9.49539092454 & -11.2640074194 & -11.0437221616 \\
GDS & 24928 & 10.24 & 1.545 & 6.6 & 0.3 & 10.84 & 0.037 & 0.0489 & 43.1120538248 & 44.4009711474 & 1.05418366114 & 43.2439862466 & 44.8049828083 & -0.993978015524 & -9.18581633886 & -10.9544328337 & -10.7341475759 \\
GDS & 26195 & 10.65 & 1.5496 & 5.94 & 0.4 & 11.55 & 0.179 & 0.0916 & 44.0946404394 & 45.0910220912 & 1.74423460501 & 43.5770831089 & 45.2213538862 & -0.577606937611 & -8.90576539499 & -10.6743818898 & -10.454096632 \\
GDS & 21007 & 10.66 & 1.55 & 4.62 & 0.2 & 11.44 & 0.109 & 0.0194 & 43.3105466956 & 45.0142368546 & 1.66744936838 & 43.3112753298 & 44.8890941623 & -0.909866661519 & -8.99255063162 & -10.7611671264 & -10.5408818686 \\
GDS & 25961 & 10.04 & 1.552 & 5.94 & 0.1 & 10.75 & 0.03 & 0.0031 & 41.8241066595 & 44.3313965617 & 0.984609075465 & 42.8073721576 & 44.259215197 & -1.53974562682 & -9.05539092453 & -10.8240074194 & -10.6037221616 \\
GDS & 19452 & 10.33 & 1.555 & 5.94 & 0.1 & 11.28 & 0.102 & 0.0031 & 42.3541066595 & 44.8613965617 & 1.51460907546 & 42.9870421576 & 44.483802697 & -1.31515812682 & -8.81539092454 & -10.5840074194 & -10.3637221616 \\
GDS & 23312 & 10.28 & 1.56 & 4.62 & 0.3 & 11.35 & 0.18 & 0.0489 & 43.6220538248 & 44.9109711474 & 1.56418366114 & 43.4168762466 & 45.0210953083 & -0.777865515524 & -8.71581633886 & -10.4844328337 & -10.2641475759 \\
GDS & 18029 & 10.0 & 1.565 & 5.94 & 0.2 & 11.11 & 0.049 & 0.0194 & 42.9805466956 & 44.6842368546 & 1.33744936838 & 43.1994053298 & 44.7492566623 & -1.04970416152 & -8.66255063162 & -10.4311671264 & -10.2108818686 \\
GDS & 24422 & 10.36 & 1.565 & 6.6 & 0.1 & 10.51 & 0.027 & 0.0031 & 41.5841066595 & 44.0913965617 & 0.744609075465 & 42.7260121576 & 44.157515197 & -1.64144562682 & -9.61539092453 & -11.3840074194 & -11.1637221616 \\
GDS & 2615 & 10.27 & 1.567 & 5.28 & 0.2 & 11.4 & 0.089 & 0.0194 & 43.2705466956 & 44.9742368546 & 1.62744936838 & 43.2977153298 & 44.8721441623 & -0.926816661519 & -8.64255063162 & -10.4111671264 & -10.1908818686 \\
